,rpt_dt,addr_pct_cd,ofns_desc,loc_of_occur_desc,prem_typ_desc,latitude,longitude,lat_lon,coords_list
516,2020-09-26T00:00:00.000,9,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.721184076000036,-73.97942009399996,"{'latitude': '40.721184076000036', 'longitude': '-73.97942009399996'}","['40.721184076000036', '-73.97942009399996']"
517,2020-09-29T00:00:00.000,40,PETIT LARCENY,,STREET,40.81608887400005,-73.917688689,"{'latitude': '40.81608887400005', 'longitude': '-73.917688689'}","['40.81608887400005', '-73.917688689']"
518,2020-09-24T00:00:00.000,20,PETIT LARCENY,INSIDE,DRUG STORE,40.77841252300004,-73.98208876999998,"{'latitude': '40.77841252300004', 'longitude': '-73.98208876999998'}","['40.77841252300004', '-73.98208876999998']"
519,2020-09-24T00:00:00.000,122,FELONY ASSAULT,INSIDE,HOSPITAL,40.579481971000064,-74.07803025699997,"{'latitude': '40.579481971000064', 'longitude': '-74.07803025699997'}","['40.579481971000064', '-74.07803025699997']"
520,2020-09-30T00:00:00.000,72,PETIT LARCENY,INSIDE,DEPARTMENT STORE,40.65865176700004,-74.00331371999994,"{'latitude': '40.65865176700004', 'longitude': '-74.00331371999994'}","['40.65865176700004', '-74.00331371999994']"
521,2020-09-26T00:00:00.000,45,GRAND LARCENY,,STREET,40.82787617500002,-73.82358148999998,"{'latitude': '40.82787617500002', 'longitude': '-73.82358148999998'}","['40.82787617500002', '-73.82358148999998']"
522,2020-09-23T00:00:00.000,114,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,STREET,40.76092726300004,-73.91299919999993,"{'latitude': '40.76092726300004', 'longitude': '-73.91299919999993'}","['40.76092726300004', '-73.91299919999993']"
523,2020-09-22T00:00:00.000,34,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.86475888300004,-73.92282737999993,"{'latitude': '40.86475888300004', 'longitude': '-73.92282737999993'}","['40.86475888300004', '-73.92282737999993']"
524,2020-09-28T00:00:00.000,110,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - APT. HOUSE,40.741591905000064,-73.86585503899995,"{'latitude': '40.741591905000064', 'longitude': '-73.86585503899995'}","['40.741591905000064', '-73.86585503899995']"
525,2020-09-29T00:00:00.000,34,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.855945166000026,-73.93544641199998,"{'latitude': '40.855945166000026', 'longitude': '-73.93544641199998'}","['40.855945166000026', '-73.93544641199998']"
526,2020-09-27T00:00:00.000,68,PETIT LARCENY,REAR OF,STREET,40.63009067900003,-74.01945588599993,"{'latitude': '40.63009067900003', 'longitude': '-74.01945588599993'}","['40.63009067900003', '-74.01945588599993']"
527,2020-09-30T00:00:00.000,41,PROSTITUTION & RELATED OFFENSES,,STREET,40.81500873800008,-73.89256378599998,"{'latitude': '40.81500873800008', 'longitude': '-73.89256378599998'}","['40.81500873800008', '-73.89256378599998']"
528,2020-09-25T00:00:00.000,68,DANGEROUS DRUGS,INSIDE,RESIDENCE - APT. HOUSE,40.62991922600002,-74.00640337899993,"{'latitude': '40.62991922600002', 'longitude': '-74.00640337899993'}","['40.62991922600002', '-74.00640337899993']"
529,2020-09-25T00:00:00.000,120,VEHICLE AND TRAFFIC LAWS,FRONT OF,STREET,40.623720357000025,-74.08510652499997,"{'latitude': '40.623720357000025', 'longitude': '-74.08510652499997'}","['40.623720357000025', '-74.08510652499997']"
530,2020-09-28T00:00:00.000,5,OFF. AGNST PUB ORD SENSBLTY &,,PARK/PLAYGROUND,40.71445850700008,-73.99959382899993,"{'latitude': '40.71445850700008', 'longitude': '-73.99959382899993'}","['40.71445850700008', '-73.99959382899993']"
531,2020-09-29T00:00:00.000,45,VEHICLE AND TRAFFIC LAWS,INSIDE,BRIDGE,40.83079891400007,-73.82694879599995,"{'latitude': '40.83079891400007', 'longitude': '-73.82694879599995'}","['40.83079891400007', '-73.82694879599995']"
532,2020-09-30T00:00:00.000,122,CRIMINAL MISCHIEF & RELATED OF,OPPOSITE OF,OTHER,40.59715347900004,-74.08509786899998,"{'latitude': '40.59715347900004', 'longitude': '-74.08509786899998'}","['40.59715347900004', '-74.08509786899998']"
533,2020-09-22T00:00:00.000,102,PETIT LARCENY,REAR OF,RESIDENCE - APT. HOUSE,40.70232875100004,-73.83093575099997,"{'latitude': '40.70232875100004', 'longitude': '-73.83093575099997'}","['40.70232875100004', '-73.83093575099997']"
534,2020-09-22T00:00:00.000,13,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,STREET,40.74222436300005,-73.99515852199994,"{'latitude': '40.74222436300005', 'longitude': '-73.99515852199994'}","['40.74222436300005', '-73.99515852199994']"
535,2020-09-30T00:00:00.000,52,GRAND LARCENY,INSIDE,MAILBOX OUTSIDE,40.87147697300003,-73.89104432799998,"{'latitude': '40.87147697300003', 'longitude': '-73.89104432799998'}","['40.87147697300003', '-73.89104432799998']"
536,2020-09-29T00:00:00.000,102,PETIT LARCENY,FRONT OF,RESIDENCE-HOUSE,40.70411933100007,-73.82974461099997,"{'latitude': '40.70411933100007', 'longitude': '-73.82974461099997'}","['40.70411933100007', '-73.82974461099997']"
537,2020-09-29T00:00:00.000,75,HARRASSMENT 2,FRONT OF,STREET,40.656824186000044,-73.89682991999997,"{'latitude': '40.656824186000044', 'longitude': '-73.89682991999997'}","['40.656824186000044', '-73.89682991999997']"
538,2020-09-24T00:00:00.000,104,BURGLARY,INSIDE,CLOTHING/BOUTIQUE,40.70051394700005,-73.90453788799994,"{'latitude': '40.70051394700005', 'longitude': '-73.90453788799994'}","['40.70051394700005', '-73.90453788799994']"
539,2020-09-27T00:00:00.000,123,GRAND LARCENY,REAR OF,RESIDENCE-HOUSE,40.50882155600004,-74.23801587699995,"{'latitude': '40.50882155600004', 'longitude': '-74.23801587699995'}","['40.50882155600004', '-74.23801587699995']"
540,2020-09-28T00:00:00.000,6,PETIT LARCENY,INSIDE,DRUG STORE,40.736358903000045,-73.99757658899993,"{'latitude': '40.736358903000045', 'longitude': '-73.99757658899993'}","['40.736358903000045', '-73.99757658899993']"
541,2020-09-27T00:00:00.000,67,PETIT LARCENY,INSIDE,BEAUTY & NAIL SALON,40.65277893900002,-73.93049301499997,"{'latitude': '40.65277893900002', 'longitude': '-73.93049301499997'}","['40.65277893900002', '-73.93049301499997']"
542,2020-09-27T00:00:00.000,60,MISCELLANEOUS PENAL LAW,,STREET,40.575545916000074,-73.97964134899996,"{'latitude': '40.575545916000074', 'longitude': '-73.97964134899996'}","['40.575545916000074', '-73.97964134899996']"
543,2020-09-22T00:00:00.000,114,UNAUTHORIZED USE OF A VEHICLE,,STREET,40.78046441400005,-73.916830023,"{'latitude': '40.78046441400005', 'longitude': '-73.916830023'}","['40.78046441400005', '-73.916830023']"
544,2020-09-28T00:00:00.000,120,PETIT LARCENY,FRONT OF,STREET,40.62685594100003,-74.08370194599996,"{'latitude': '40.62685594100003', 'longitude': '-74.08370194599996'}","['40.62685594100003', '-74.08370194599996']"
545,2020-09-22T00:00:00.000,48,ASSAULT 3 & RELATED OFFENSES,FRONT OF,STREET,40.84266656700004,-73.88894829999998,"{'latitude': '40.84266656700004', 'longitude': '-73.88894829999998'}","['40.84266656700004', '-73.88894829999998']"
546,2020-09-30T00:00:00.000,81,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - APT. HOUSE,40.699255721000036,-73.93929830599996,"{'latitude': '40.699255721000036', 'longitude': '-73.93929830599996'}","['40.699255721000036', '-73.93929830599996']"
547,2020-09-27T00:00:00.000,25,CRIMINAL MISCHIEF & RELATED OF,INSIDE,RESIDENCE - APT. HOUSE,40.80025258300003,-73.94140946199997,"{'latitude': '40.80025258300003', 'longitude': '-73.94140946199997'}","['40.80025258300003', '-73.94140946199997']"
548,2020-09-26T00:00:00.000,111,PETIT LARCENY,,STREET,40.762450648000026,-73.77234338799997,"{'latitude': '40.762450648000026', 'longitude': '-73.77234338799997'}","['40.762450648000026', '-73.77234338799997']"
549,2020-09-27T00:00:00.000,72,HARRASSMENT 2,INSIDE,HOSPITAL,40.64696537000003,-74.02093827699997,"{'latitude': '40.64696537000003', 'longitude': '-74.02093827699997'}","['40.64696537000003', '-74.02093827699997']"
550,2020-09-22T00:00:00.000,44,GRAND LARCENY,INSIDE,DEPARTMENT STORE,40.83930142000003,-73.91836470099996,"{'latitude': '40.83930142000003', 'longitude': '-73.91836470099996'}","['40.83930142000003', '-73.91836470099996']"
551,2020-09-22T00:00:00.000,40,FORGERY,FRONT OF,MAILBOX OUTSIDE,40.81671844500005,-73.91166179399994,"{'latitude': '40.81671844500005', 'longitude': '-73.91166179399994'}","['40.81671844500005', '-73.91166179399994']"
552,2020-09-29T00:00:00.000,101,ROBBERY,INSIDE,RESIDENCE - PUBLIC HOUSING,40.59548717900003,-73.78458649099997,"{'latitude': '40.59548717900003', 'longitude': '-73.78458649099997'}","['40.59548717900003', '-73.78458649099997']"
553,2020-09-22T00:00:00.000,81,PETIT LARCENY,FRONT OF,STREET,40.68220743200004,-73.93340081799995,"{'latitude': '40.68220743200004', 'longitude': '-73.93340081799995'}","['40.68220743200004', '-73.93340081799995']"
554,2020-09-30T00:00:00.000,28,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.80665964000008,-73.95564324299994,"{'latitude': '40.80665964000008', 'longitude': '-73.95564324299994'}","['40.80665964000008', '-73.95564324299994']"
555,2020-09-29T00:00:00.000,109,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.756736345000036,-73.80872176299994,"{'latitude': '40.756736345000036', 'longitude': '-73.80872176299994'}","['40.756736345000036', '-73.80872176299994']"
556,2020-09-23T00:00:00.000,44,OFFENSES AGAINST PUBLIC ADMINI,INSIDE,RESIDENCE - APT. HOUSE,40.841135071000046,-73.91482424199995,"{'latitude': '40.841135071000046', 'longitude': '-73.91482424199995'}","['40.841135071000046', '-73.91482424199995']"
557,2020-09-28T00:00:00.000,115,HARRASSMENT 2,INSIDE,HOMELESS SHELTER,40.77034899100005,-73.87596723599995,"{'latitude': '40.77034899100005', 'longitude': '-73.87596723599995'}","['40.77034899100005', '-73.87596723599995']"
558,2020-09-29T00:00:00.000,49,OFF. AGNST PUB ORD SENSBLTY &,INSIDE,RESIDENCE - APT. HOUSE,40.84620835800007,-73.85098051799997,"{'latitude': '40.84620835800007', 'longitude': '-73.85098051799997'}","['40.84620835800007', '-73.85098051799997']"
559,2020-09-27T00:00:00.000,41,GRAND LARCENY,FRONT OF,STREET,40.82377925000004,-73.89992047999993,"{'latitude': '40.82377925000004', 'longitude': '-73.89992047999993'}","['40.82377925000004', '-73.89992047999993']"
560,2020-09-26T00:00:00.000,120,FELONY ASSAULT,,STREET,40.62874244500005,-74.07451406999998,"{'latitude': '40.62874244500005', 'longitude': '-74.07451406999998'}","['40.62874244500005', '-74.07451406999998']"
561,2020-09-29T00:00:00.000,108,HARRASSMENT 2,FRONT OF,COMMERCIAL BUILDING,40.74373389000005,-73.92427756699995,"{'latitude': '40.74373389000005', 'longitude': '-73.92427756699995'}","['40.74373389000005', '-73.92427756699995']"
562,2020-09-29T00:00:00.000,17,PETIT LARCENY,INSIDE,CHAIN STORE,40.754825921000084,-73.96547011799998,"{'latitude': '40.754825921000084', 'longitude': '-73.96547011799998'}","['40.754825921000084', '-73.96547011799998']"
563,2020-09-24T00:00:00.000,26,HARRASSMENT 2,,TRANSIT - NYC SUBWAY,40.81077276700007,-73.95259158999993,"{'latitude': '40.81077276700007', 'longitude': '-73.95259158999993'}","['40.81077276700007', '-73.95259158999993']"
564,2020-09-26T00:00:00.000,94,ROBBERY,,STREET,40.727000694000026,-73.95298311099998,"{'latitude': '40.727000694000026', 'longitude': '-73.95298311099998'}","['40.727000694000026', '-73.95298311099998']"
565,2020-09-29T00:00:00.000,7,ROBBERY,FRONT OF,OTHER,40.71163052700007,-73.985800365,"{'latitude': '40.71163052700007', 'longitude': '-73.985800365'}","['40.71163052700007', '-73.985800365']"
566,2020-09-26T00:00:00.000,14,PETIT LARCENY,INSIDE,CLOTHING/BOUTIQUE,40.751048180000055,-73.98771206699998,"{'latitude': '40.751048180000055', 'longitude': '-73.98771206699998'}","['40.751048180000055', '-73.98771206699998']"
567,2020-09-24T00:00:00.000,49,PETIT LARCENY,FRONT OF,STREET,40.85874494300003,-73.86561513299995,"{'latitude': '40.85874494300003', 'longitude': '-73.86561513299995'}","['40.85874494300003', '-73.86561513299995']"
568,2020-09-22T00:00:00.000,109,ROBBERY,INSIDE,CHAIN STORE,40.75231007200006,-73.83416554499998,"{'latitude': '40.75231007200006', 'longitude': '-73.83416554499998'}","['40.75231007200006', '-73.83416554499998']"
569,2020-09-24T00:00:00.000,19,PETIT LARCENY,INSIDE,CHAIN STORE,40.77656091500006,-73.95564162699996,"{'latitude': '40.77656091500006', 'longitude': '-73.95564162699996'}","['40.77656091500006', '-73.95564162699996']"
570,2020-09-25T00:00:00.000,81,MISCELLANEOUS PENAL LAW,INSIDE,RESIDENCE - APT. HOUSE,40.693531935000074,-73.93266828599997,"{'latitude': '40.693531935000074', 'longitude': '-73.93266828599997'}","['40.693531935000074', '-73.93266828599997']"
571,2020-09-21T00:00:00.000,14,PETIT LARCENY,FRONT OF,STREET,40.75325764600007,-73.98720274299995,"{'latitude': '40.75325764600007', 'longitude': '-73.98720274299995'}","['40.75325764600007', '-73.98720274299995']"
572,2020-09-24T00:00:00.000,100,ADMINISTRATIVE CODE,INSIDE,COMMERCIAL BUILDING,40.578986092000044,-73.83663345199994,"{'latitude': '40.578986092000044', 'longitude': '-73.83663345199994'}","['40.578986092000044', '-73.83663345199994']"
573,2020-09-26T00:00:00.000,77,HARRASSMENT 2,,OTHER,40.672761888000025,-73.95431913799997,"{'latitude': '40.672761888000025', 'longitude': '-73.95431913799997'}","['40.672761888000025', '-73.95431913799997']"
574,2020-09-29T00:00:00.000,113,HARRASSMENT 2,FRONT OF,STREET,40.68187417600007,-73.79057016699994,"{'latitude': '40.68187417600007', 'longitude': '-73.79057016699994'}","['40.68187417600007', '-73.79057016699994']"
575,2020-09-25T00:00:00.000,79,INTOXICATED & IMPAIRED DRIVING,FRONT OF,STREET,40.68015778400007,-73.94512395699996,"{'latitude': '40.68015778400007', 'longitude': '-73.94512395699996'}","['40.68015778400007', '-73.94512395699996']"
576,2020-09-28T00:00:00.000,108,GRAND LARCENY,,STREET,40.74777206300007,-73.90991982299995,"{'latitude': '40.74777206300007', 'longitude': '-73.90991982299995'}","['40.74777206300007', '-73.90991982299995']"
577,2020-09-24T00:00:00.000,13,PETIT LARCENY,FRONT OF,STREET,40.73290878500006,-73.97490978999997,"{'latitude': '40.73290878500006', 'longitude': '-73.97490978999997'}","['40.73290878500006', '-73.97490978999997']"
578,2020-09-24T00:00:00.000,106,FELONY ASSAULT,INSIDE,RESIDENCE-HOUSE,40.68133673700004,-73.836653132,"{'latitude': '40.68133673700004', 'longitude': '-73.836653132'}","['40.68133673700004', '-73.836653132']"
579,2020-09-21T00:00:00.000,30,PETIT LARCENY,FRONT OF,COMMERCIAL BUILDING,40.82996829900002,-73.94415484999998,"{'latitude': '40.82996829900002', 'longitude': '-73.94415484999998'}","['40.82996829900002', '-73.94415484999998']"
580,2020-09-29T00:00:00.000,103,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,STREET,40.70531178300007,-73.801385312,"{'latitude': '40.70531178300007', 'longitude': '-73.801385312'}","['40.70531178300007', '-73.801385312']"
581,2020-09-26T00:00:00.000,60,ASSAULT 3 & RELATED OFFENSES,,PARK/PLAYGROUND,40.58670800600004,-73.99566303599995,"{'latitude': '40.58670800600004', 'longitude': '-73.99566303599995'}","['40.58670800600004', '-73.99566303599995']"
582,2020-09-27T00:00:00.000,19,PETIT LARCENY,INSIDE,DRUG STORE,40.777382268000046,-73.95056090299995,"{'latitude': '40.777382268000046', 'longitude': '-73.95056090299995'}","['40.777382268000046', '-73.95056090299995']"
583,2020-09-26T00:00:00.000,47,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.89261749600007,-73.86120275099995,"{'latitude': '40.89261749600007', 'longitude': '-73.86120275099995'}","['40.89261749600007', '-73.86120275099995']"
584,2020-09-23T00:00:00.000,108,GRAND LARCENY,FRONT OF,STREET,40.74405407900008,-73.92706322699998,"{'latitude': '40.74405407900008', 'longitude': '-73.92706322699998'}","['40.74405407900008', '-73.92706322699998']"
585,2020-09-24T00:00:00.000,63,MISCELLANEOUS PENAL LAW,,STREET,40.62859406100006,-73.92111902999993,"{'latitude': '40.62859406100006', 'longitude': '-73.92111902999993'}","['40.62859406100006', '-73.92111902999993']"
586,2020-09-23T00:00:00.000,24,PETIT LARCENY,,STREET,40.788428489000076,-73.97076482999995,"{'latitude': '40.788428489000076', 'longitude': '-73.97076482999995'}","['40.788428489000076', '-73.97076482999995']"
587,2020-09-25T00:00:00.000,48,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,STREET,40.85189201000002,-73.89533089999998,"{'latitude': '40.85189201000002', 'longitude': '-73.89533089999998'}","['40.85189201000002', '-73.89533089999998']"
588,2020-09-28T00:00:00.000,75,PETIT LARCENY,FRONT OF,STREET,40.67434299800004,-73.89260652099993,"{'latitude': '40.67434299800004', 'longitude': '-73.89260652099993'}","['40.67434299800004', '-73.89260652099993']"
589,2020-09-24T00:00:00.000,108,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE-HOUSE,40.73817405300008,-73.92586441699996,"{'latitude': '40.73817405300008', 'longitude': '-73.92586441699996'}","['40.73817405300008', '-73.92586441699996']"
590,2020-09-21T00:00:00.000,32,GRAND LARCENY,FRONT OF,STREET,40.81850401400004,-73.93950385999993,"{'latitude': '40.81850401400004', 'longitude': '-73.93950385999993'}","['40.81850401400004', '-73.93950385999993']"
591,2020-09-27T00:00:00.000,49,PETIT LARCENY,INSIDE,OTHER,40.84306522600008,-73.84853712099994,"{'latitude': '40.84306522600008', 'longitude': '-73.84853712099994'}","['40.84306522600008', '-73.84853712099994']"
592,2020-09-29T00:00:00.000,42,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - PUBLIC HOUSING,40.83665251900004,-73.90714329499998,"{'latitude': '40.83665251900004', 'longitude': '-73.90714329499998'}","['40.83665251900004', '-73.90714329499998']"
593,2020-09-28T00:00:00.000,43,PETIT LARCENY,FRONT OF,STREET,40.82788868500006,-73.87519150199995,"{'latitude': '40.82788868500006', 'longitude': '-73.87519150199995'}","['40.82788868500006', '-73.87519150199995']"
594,2020-09-29T00:00:00.000,25,OFF. AGNST PUB ORD SENSBLTY &,,OTHER,40.80507220000004,-73.941166819,"{'latitude': '40.80507220000004', 'longitude': '-73.941166819'}","['40.80507220000004', '-73.941166819']"
595,2020-09-22T00:00:00.000,94,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.71798163500005,-73.96091138099996,"{'latitude': '40.71798163500005', 'longitude': '-73.96091138099996'}","['40.71798163500005', '-73.96091138099996']"
596,2020-09-29T00:00:00.000,68,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.63351206600004,-74.03638311999998,"{'latitude': '40.63351206600004', 'longitude': '-74.03638311999998'}","['40.63351206600004', '-74.03638311999998']"
597,2020-09-25T00:00:00.000,88,HARRASSMENT 2,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.694304239000076,-73.97748467799995,"{'latitude': '40.694304239000076', 'longitude': '-73.97748467799995'}","['40.694304239000076', '-73.97748467799995']"
598,2020-09-27T00:00:00.000,25,CRIMINAL MISCHIEF & RELATED OF,INSIDE,LIQUOR STORE,40.80543660600006,-73.93992029899994,"{'latitude': '40.80543660600006', 'longitude': '-73.93992029899994'}","['40.80543660600006', '-73.93992029899994']"
599,2020-09-27T00:00:00.000,112,PETIT LARCENY,INSIDE,CHAIN STORE,40.714725460000075,-73.83184580199998,"{'latitude': '40.714725460000075', 'longitude': '-73.83184580199998'}","['40.714725460000075', '-73.83184580199998']"
600,2020-09-30T00:00:00.000,88,PETIT LARCENY,INSIDE,RESIDENCE - PUBLIC HOUSING,40.69340657200007,-73.97683948999997,"{'latitude': '40.69340657200007', 'longitude': '-73.97683948999997'}","['40.69340657200007', '-73.97683948999997']"
